Data,pcr-positivo,pcr-negativo,pcr-positivo-0a4,pcr-positivo-5a9,pcr-positivo-10a14,pcr-positivo-15a19,pcr-positivo-20a29,pcr-positivo-30a39,pcr-positivo-40a49,pcr-positivo-50a59,pcr-positivo-60a69,pcr-positivo-70a79,pcr-positivo-80a999,obitos,DT_NOTIFIC_x,pcr_negativo,pcr_positivo,pcr_total,srag_pcr-positivo-5a9,srag_pcr-positivo-0a4,srag_pcr-positivo-10a14,srag_pcr-positivo-15a19,srag_pcr-positivo-20a29,srag_pcr-positivo-30a39,srag_pcr-positivo-40a49,srag_pcr-positivo-50a59,srag_pcr-positivo-60a69,srag_pcr-positivo-70a79,srag_pcr-positivo-80a999,srag_obito,DT_NOTIFIC_y,pcr2_negativo,pcr2_positivo,pcr2_total,srag2_pcr-positivo-5a9,srag2_pcr-positivo-0a4,srag2_pcr-positivo-10a14,srag2_pcr-positivo-15a19,srag2_pcr-positivo-20a29,srag2_pcr-positivo-30a39,srag2_pcr-positivo-40a49,srag2_pcr-positivo-50a59,srag2_pcr-positivo-60a69,srag2_pcr-positivo-70a79,srag2_pcr-positivo-80a999,srag2_obito,pcr-positivo-final,pcr-negativo-final,obito-final,pcr-positivo-0a4-final,pcr-positivo-5a9-final,pcr-positivo-10a14-final,pcr-positivo-15a19-final,pcr-positivo-20a29-final,pcr-positivo-30a39-final,pcr-positivo-40a49-final,pcr-positivo-50a59-final,pcr-positivo-60a69-final,pcr-positivo-70a79-final,pcr-positivo-80a999-final
2020-06-27,6284,6518,58,42,56,151,1160,1598,1373,942,490,256,158,88,2020-06-27,1020.0,1415.0,2435.0,9.0,11.0,4.0,13.0,64.0,138.0,186.0,253.0,279.0,262.0,196.0,754.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7699.0,7538.0,842.0,69.0,51.0,60.0,164.0,1224.0,1736.0,1559.0,1195.0,769.0,518.0,354.0
2020-06-28,4985,4621,37,30,44,105,786,1447,1121,685,394,201,135,86,2020-06-28,1005.0,1412.0,2417.0,6.0,10.0,5.0,8.0,90.0,165.0,218.0,231.0,270.0,222.0,187.0,718.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6397.0,5626.0,804.0,47.0,36.0,49.0,113.0,876.0,1612.0,1339.0,916.0,664.0,423.0,322.0
2020-06-29,17987,20111,140,112,159,370,3118,4834,3973,2809,1430,659,383,161,2020-06-29,2188.0,3017.0,5205.0,12.0,25.0,18.0,24.0,133.0,309.0,430.0,546.0,607.0,497.0,416.0,1458.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21004.0,22299.0,1619.0,165.0,124.0,177.0,394.0,3251.0,5143.0,4403.0,3355.0,2037.0,1156.0,799.0
2020-06-30,17545,18477,252,124,151,459,3510,4218,3860,2529,1336,733,373,123,2020-06-30,1943.0,2763.0,4706.0,13.0,16.0,12.0,22.0,131.0,272.0,400.0,522.0,549.0,460.0,366.0,1322.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20308.0,20420.0,1445.0,268.0,137.0,163.0,481.0,3641.0,4490.0,4260.0,3051.0,1885.0,1193.0,739.0
2020-07-01,15638,18338,149,113,154,321,2773,4369,3280,2158,1276,574,471,128,2020-07-01,1855.0,2619.0,4474.0,8.0,21.0,14.0,28.0,140.0,279.0,376.0,448.0,519.0,418.0,368.0,1191.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18257.0,20193.0,1319.0,170.0,121.0,168.0,349.0,2913.0,4648.0,3656.0,2606.0,1795.0,992.0,839.0
2020-07-02,16266,18546,146,128,175,345,2611,4232,3701,2540,1377,626,385,129,2020-07-02,1852.0,2608.0,4460.0,9.0,20.0,5.0,28.0,135.0,246.0,362.0,477.0,556.0,423.0,347.0,1221.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18874.0,20398.0,1350.0,166.0,137.0,180.0,373.0,2746.0,4478.0,4063.0,3017.0,1933.0,1049.0,732.0
2020-07-03,14813,17754,270,235,152,336,2556,3689,3202,2112,1411,541,309,112,2020-07-03,1806.0,2428.0,4234.0,10.0,15.0,11.0,11.0,100.0,260.0,363.0,432.0,457.0,416.0,353.0,1182.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17241.0,19560.0,1294.0,285.0,245.0,163.0,347.0,2656.0,3949.0,3565.0,2544.0,1868.0,957.0,662.0
2020-07-04,7000,6811,57,40,57,162,1081,1814,1557,1125,608,318,181,85,2020-07-04,1120.0,1581.0,2701.0,7.0,15.0,8.0,16.0,52.0,160.0,210.0,313.0,299.0,264.0,237.0,790.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8581.0,7931.0,875.0,72.0,47.0,65.0,178.0,1133.0,1974.0,1767.0,1438.0,907.0,582.0,418.0
2020-07-05,5483,4855,151,42,42,111,880,1324,1061,816,430,365,261,83,2020-07-05,1088.0,1471.0,2559.0,8.0,11.0,4.0,4.0,46.0,139.0,200.0,270.0,319.0,266.0,204.0,714.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6954.0,5943.0,797.0,162.0,50.0,46.0,115.0,926.0,1463.0,1261.0,1086.0,749.0,631.0,465.0
2020-07-06,21450,23551,294,257,180,511,3565,5892,4675,2973,1829,836,438,161,2020-07-06,2270.0,3292.0,5562.0,20.0,27.0,10.0,26.0,177.0,340.0,458.0,593.0,638.0,556.0,447.0,1553.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24742.0,25821.0,1714.0,321.0,277.0,190.0,537.0,3742.0,6232.0,5133.0,3566.0,2467.0,1392.0,885.0
2020-07-07,20088,22233,155,147,315,494,3547,5120,4596,3052,1550,697,415,132,2020-07-07,1993.0,2846.0,4839.0,9.0,32.0,12.0,14.0,134.0,256.0,396.0,515.0,609.0,480.0,389.0,1306.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22934.0,24226.0,1438.0,187.0,156.0,327.0,508.0,3681.0,5376.0,4992.0,3567.0,2159.0,1177.0,804.0
2020-07-08,19747,22925,155,168,213,413,3790,5228,4171,2834,1530,793,452,148,2020-07-08,1999.0,2702.0,4701.0,23.0,22.0,10.0,12.0,115.0,255.0,376.0,495.0,500.0,480.0,414.0,1244.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22449.0,24924.0,1392.0,177.0,191.0,223.0,425.0,3905.0,5483.0,4547.0,3329.0,2030.0,1273.0,866.0
2020-07-09,18586,22235,264,342,197,451,3394,4676,4016,2603,1581,676,386,123,2020-07-09,1830.0,2575.0,4405.0,18.0,33.0,5.0,24.0,127.0,255.0,334.0,474.0,526.0,425.0,354.0,1217.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21161.0,24065.0,1340.0,297.0,360.0,202.0,475.0,3521.0,4931.0,4350.0,3077.0,2107.0,1101.0,740.0
2020-07-10,19549,22341,183,241,215,605,3236,5606,3795,3072,1346,772,478,122,2020-07-10,2020.0,2655.0,4675.0,10.0,25.0,9.0,15.0,120.0,268.0,348.0,472.0,553.0,453.0,382.0,1245.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22204.0,24361.0,1367.0,208.0,251.0,224.0,620.0,3356.0,5874.0,4143.0,3544.0,1899.0,1225.0,860.0
2020-07-11,8341,8048,70,116,109,219,1391,2115,1919,1235,634,334,199,86,2020-07-11,1203.0,1549.0,2752.0,7.0,13.0,12.0,4.0,54.0,165.0,214.0,260.0,300.0,292.0,228.0,756.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9890.0,9251.0,842.0,83.0,123.0,121.0,223.0,1445.0,2280.0,2133.0,1495.0,934.0,626.0,427.0
2020-07-12,6398,6179,48,151,66,151,1008,1456,1548,896,639,301,134,66,2020-07-12,1155.0,1383.0,2538.0,7.0,13.0,4.0,12.0,34.0,110.0,174.0,267.0,294.0,254.0,214.0,753.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7781.0,7334.0,819.0,61.0,158.0,70.0,163.0,1042.0,1566.0,1722.0,1163.0,933.0,555.0,348.0
2020-07-13,23881,26880,174,181,226,476,4228,6576,5050,3765,1927,815,463,168,2020-07-13,2301.0,3108.0,5409.0,19.0,37.0,12.0,12.0,116.0,298.0,443.0,576.0,637.0,537.0,421.0,1481.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26989.0,29181.0,1649.0,211.0,200.0,238.0,488.0,4344.0,6874.0,5493.0,4341.0,2564.0,1352.0,884.0
2020-07-14,19528,23907,181,238,171,759,3271,5060,4247,2892,1580,757,372,119,2020-07-14,1962.0,2746.0,4708.0,11.0,24.0,9.0,16.0,103.0,287.0,357.0,504.0,560.0,485.0,390.0,1259.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22274.0,25869.0,1378.0,205.0,249.0,180.0,775.0,3374.0,5347.0,4604.0,3396.0,2140.0,1242.0,762.0
2020-07-15,19545,23346,179,173,190,452,3426,5049,4577,2842,1565,684,408,122,2020-07-15,1968.0,2610.0,4578.0,32.0,25.0,11.0,12.0,113.0,230.0,331.0,462.0,528.0,472.0,394.0,1280.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22155.0,25314.0,1402.0,204.0,205.0,201.0,464.0,3539.0,5279.0,4908.0,3304.0,2093.0,1156.0,802.0
2020-07-16,18260,21289,148,321,181,466,3178,4790,4101,2603,1297,739,436,108,2020-07-16,1843.0,2436.0,4279.0,19.0,29.0,9.0,14.0,119.0,220.0,333.0,424.0,496.0,422.0,351.0,1144.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20696.0,23132.0,1252.0,177.0,340.0,190.0,480.0,3297.0,5010.0,4434.0,3027.0,1793.0,1161.0,787.0
2020-07-17,15633,18368,126,128,378,346,2797,4040,3292,2371,1346,523,286,88,2020-07-17,1869.0,2500.0,4369.0,8.0,20.0,10.0,18.0,93.0,253.0,336.0,459.0,548.0,420.0,335.0,1123.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18133.0,20237.0,1211.0,146.0,136.0,388.0,364.0,2890.0,4293.0,3628.0,2830.0,1894.0,943.0,621.0
2020-07-18,7048,7528,181,57,79,160,1094,1647,1609,974,777,308,162,64,2020-07-18,1179.0,1503.0,2682.0,9.0,14.0,3.0,10.0,44.0,138.0,215.0,268.0,299.0,272.0,231.0,698.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8551.0,8707.0,762.0,195.0,66.0,82.0,170.0,1138.0,1785.0,1824.0,1242.0,1076.0,580.0,393.0
2020-07-19,5957,5903,157,35,49,123,1278,1432,1244,808,436,230,165,66,2020-07-19,1101.0,1417.0,2518.0,8.0,13.0,5.0,9.0,52.0,143.0,199.0,245.0,299.0,241.0,203.0,698.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7374.0,7004.0,764.0,170.0,43.0,54.0,132.0,1330.0,1575.0,1443.0,1053.0,735.0,471.0,368.0
2020-07-20,22944,24234,396,249,221,458,4082,5928,4923,3441,2079,639,528,132,2020-07-20,2519.0,3263.0,5782.0,15.0,29.0,16.0,25.0,148.0,288.0,462.0,603.0,641.0,597.0,439.0,1514.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26207.0,26753.0,1646.0,425.0,264.0,237.0,483.0,4230.0,6216.0,5385.0,4044.0,2720.0,1236.0,967.0
2020-07-21,27264,32538,252,412,290,730,4959,7037,5646,4023,2187,1099,629,161,2020-07-21,2091.0,2559.0,4650.0,15.0,31.0,10.0,23.0,97.0,234.0,384.0,459.0,529.0,426.0,351.0,1209.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29823.0,34629.0,1370.0,283.0,427.0,300.0,753.0,5056.0,7271.0,6030.0,4482.0,2716.0,1525.0,980.0
2020-07-22,24549,29499,312,170,368,604,4280,6508,5555,3582,1869,825,476,168,2020-07-22,2052.0,2411.0,4463.0,13.0,11.0,2.0,8.0,103.0,215.0,311.0,443.0,521.0,387.0,397.0,1193.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26960.0,31551.0,1361.0,323.0,183.0,370.0,612.0,4383.0,6723.0,5866.0,4025.0,2390.0,1212.0,873.0
2020-07-23,23198,29144,187,178,324,530,3985,6107,4863,3440,2006,791,787,133,2020-07-23,1980.0,2548.0,4528.0,12.0,22.0,12.0,22.0,103.0,268.0,335.0,435.0,496.0,475.0,368.0,1179.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25746.0,31124.0,1312.0,209.0,190.0,336.0,552.0,4088.0,6375.0,5198.0,3875.0,2502.0,1266.0,1155.0
2020-07-24,21461,27826,437,151,238,478,3571,5535,4674,3222,1790,833,532,132,2020-07-24,1986.0,2345.0,4331.0,11.0,17.0,8.0,12.0,102.0,198.0,331.0,393.0,519.0,396.0,358.0,1101.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23806.0,29812.0,1233.0,454.0,162.0,246.0,490.0,3673.0,5733.0,5005.0,3615.0,2309.0,1229.0,890.0
2020-07-25,8260,10668,77,59,95,238,1263,2071,1821,1092,888,336,320,72,2020-07-25,1252.0,1517.0,2769.0,13.0,14.0,6.0,14.0,43.0,140.0,192.0,278.0,332.0,256.0,229.0,736.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9777.0,11920.0,808.0,91.0,72.0,101.0,252.0,1306.0,2211.0,2013.0,1370.0,1220.0,592.0,549.0
2020-07-26,6493,6548,60,46,136,153,956,1801,1586,839,524,269,123,54,2020-07-26,1022.0,1306.0,2328.0,10.0,13.0,4.0,7.0,52.0,109.0,166.0,234.0,281.0,215.0,215.0,597.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7799.0,7570.0,651.0,73.0,56.0,140.0,160.0,1008.0,1910.0,1752.0,1073.0,805.0,484.0,338.0
2020-07-27,25206,34849,235,438,299,730,4355,6551,5347,3506,2106,899,740,169,2020-07-27,2368.0,2801.0,5169.0,23.0,35.0,13.0,15.0,100.0,249.0,382.0,476.0,570.0,503.0,435.0,1360.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28007.0,37217.0,1529.0,270.0,461.0,312.0,745.0,4455.0,6800.0,5729.0,3982.0,2676.0,1402.0,1175.0
2020-07-28,21487,30798,173,176,195,667,3945,5456,4511,2908,1837,1047,572,114,2020-07-28,2071.0,2588.0,4659.0,13.0,18.0,12.0,14.0,74.0,245.0,335.0,478.0,546.0,480.0,373.0,1184.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24075.0,32869.0,1298.0,191.0,189.0,207.0,681.0,4019.0,5701.0,4846.0,3386.0,2383.0,1527.0,945.0
2020-07-29,20636,29645,159,178,352,834,3551,5124,3968,2748,1765,1300,657,118,2020-07-29,2038.0,2258.0,4296.0,11.0,20.0,7.0,10.0,74.0,179.0,310.0,418.0,456.0,408.0,365.0,1084.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22894.0,31683.0,1202.0,179.0,189.0,359.0,844.0,3625.0,5303.0,4278.0,3166.0,2221.0,1708.0,1022.0
2020-07-30,19750,29859,166,171,211,479,3733,5453,3821,2961,1638,655,462,108,2020-07-30,2029.0,2324.0,4353.0,8.0,15.0,4.0,12.0,74.0,203.0,298.0,419.0,529.0,406.0,356.0,1144.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22074.0,31888.0,1252.0,181.0,179.0,215.0,491.0,3807.0,5656.0,4119.0,3380.0,2167.0,1061.0,818.0
2020-07-31,18297,27397,180,231,351,437,3297,4888,3738,2658,1407,728,382,127,2020-07-31,2013.0,2084.0,4097.0,10.0,22.0,2.0,8.0,68.0,193.0,297.0,350.0,435.0,393.0,306.0,1054.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20381.0,29410.0,1181.0,202.0,241.0,353.0,445.0,3365.0,5081.0,4035.0,3008.0,1842.0,1121.0,688.0
2020-08-01,7701,10817,62,118,95,305,1262,1978,1571,1104,649,346,211,50,2020-08-01,1164.0,1308.0,2472.0,7.0,10.0,4.0,7.0,46.0,130.0,184.0,238.0,269.0,215.0,198.0,653.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9009.0,11981.0,703.0,72.0,125.0,99.0,312.0,1308.0,2108.0,1755.0,1342.0,918.0,561.0,409.0
2020-08-02,6564,7762,57,172,49,138,932,1766,1465,844,626,235,280,64,2020-08-02,1134.0,1173.0,2307.0,10.0,5.0,2.0,4.0,37.0,103.0,157.0,223.0,243.0,196.0,193.0,606.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7737.0,8896.0,670.0,62.0,182.0,51.0,142.0,969.0,1869.0,1622.0,1067.0,869.0,431.0,473.0
2020-08-03,23844,35762,211,353,266,586,4513,5960,5077,3470,1869,1091,448,130,2020-08-03,2317.0,2615.0,4932.0,16.0,26.0,5.0,10.0,62.0,226.0,347.0,477.0,558.0,518.0,370.0,1328.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26459.0,38079.0,1458.0,237.0,369.0,271.0,596.0,4575.0,6186.0,5424.0,3947.0,2427.0,1609.0,818.0
2020-08-04,20774,33019,159,176,234,537,3802,5771,4181,3031,1745,730,408,109,2020-08-04,2040.0,2218.0,4258.0,11.0,14.0,3.0,6.0,59.0,197.0,302.0,407.0,487.0,411.0,321.0,1090.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22992.0,35059.0,1199.0,173.0,187.0,237.0,543.0,3861.0,5968.0,4483.0,3438.0,2232.0,1141.0,729.0
2020-08-05,19257,33803,166,444,215,671,3248,5168,4212,2531,1554,657,391,124,2020-08-05,1888.0,2039.0,3927.0,11.0,11.0,4.0,10.0,68.0,194.0,254.0,390.0,425.0,375.0,297.0,1016.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21296.0,35691.0,1140.0,177.0,455.0,219.0,681.0,3316.0,5362.0,4466.0,2921.0,1979.0,1032.0,688.0
2020-08-06,18476,31842,165,172,377,525,3323,4728,3786,2546,1499,977,378,88,2020-08-06,1922.0,1981.0,3903.0,4.0,17.0,4.0,7.0,69.0,162.0,270.0,357.0,437.0,351.0,303.0,1038.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20457.0,33764.0,1126.0,182.0,176.0,381.0,532.0,3392.0,4890.0,4056.0,2903.0,1936.0,1328.0,681.0
2020-08-07,17753,29042,156,159,226,474,3112,4487,3797,2220,1840,787,495,88,2020-08-07,1899.0,1922.0,3821.0,7.0,14.0,8.0,8.0,65.0,169.0,251.0,357.0,392.0,331.0,320.0,1007.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19675.0,30941.0,1095.0,170.0,166.0,234.0,482.0,3177.0,4656.0,4048.0,2577.0,2232.0,1118.0,815.0
2020-08-08,7876,10687,88,65,92,377,1468,1655,1566,1044,899,451,171,46,2020-08-08,1213.0,1171.0,2384.0,3.0,10.0,5.0,7.0,36.0,96.0,144.0,223.0,254.0,229.0,164.0,594.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9047.0,11900.0,640.0,98.0,68.0,97.0,384.0,1504.0,1751.0,1710.0,1267.0,1153.0,680.0,335.0
2020-08-09,6368,6851,43,42,46,130,750,1627,1321,1202,416,675,116,48,2020-08-09,1153.0,1026.0,2179.0,7.0,3.0,2.0,3.0,34.0,66.0,125.0,197.0,218.0,200.0,171.0,563.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7394.0,8004.0,611.0,46.0,49.0,48.0,133.0,784.0,1693.0,1446.0,1399.0,634.0,875.0,287.0
2020-08-10,23574,40055,213,189,287,646,4577,5819,4892,3486,1809,836,820,149,2020-08-10,2564.0,2543.0,5107.0,10.0,11.0,11.0,11.0,71.0,205.0,376.0,452.0,521.0,496.0,379.0,1310.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26117.0,42619.0,1459.0,224.0,199.0,298.0,657.0,4648.0,6024.0,5268.0,3938.0,2330.0,1332.0,1199.0
2020-08-11,20760,36421,162,293,408,883,3518,5429,4480,2708,1716,701,462,121,2020-08-11,2198.0,2100.0,4298.0,12.0,16.0,4.0,11.0,56.0,177.0,290.0,358.0,455.0,435.0,286.0,1044.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22860.0,38619.0,1165.0,178.0,305.0,412.0,894.0,3574.0,5606.0,4770.0,3066.0,2171.0,1136.0,748.0
2020-08-12,19548,36504,166,174,429,546,3651,4536,3804,3043,1513,956,730,116,2020-08-12,2196.0,1930.0,4126.0,5.0,22.0,5.0,10.0,65.0,164.0,281.0,353.0,409.0,333.0,283.0,1005.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21478.0,38700.0,1121.0,188.0,179.0,434.0,556.0,3716.0,4700.0,4085.0,3396.0,1922.0,1289.0,1013.0
2020-08-13,19660,36944,199,163,364,521,3903,4907,3789,2956,1580,853,425,116,2020-08-13,2134.0,1866.0,4000.0,15.0,12.0,7.0,7.0,57.0,162.0,241.0,324.0,374.0,359.0,308.0,964.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21526.0,39078.0,1080.0,211.0,178.0,371.0,528.0,3960.0,5069.0,4030.0,3280.0,1954.0,1212.0,733.0
2020-08-14,18806,34021,154,159,384,641,3320,4538,4016,2497,1645,898,554,94,2020-08-14,1808.0,1666.0,3474.0,9.0,9.0,4.0,9.0,66.0,139.0,225.0,289.0,368.0,294.0,254.0,778.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20472.0,35829.0,872.0,163.0,168.0,388.0,650.0,3386.0,4677.0,4241.0,2786.0,2013.0,1192.0,808.0
2020-08-15,7673,12285,60,70,106,198,1223,1962,1628,1069,794,367,196,50,2020-08-15,1284.0,1143.0,2427.0,6.0,8.0,2.0,5.0,36.0,78.0,170.0,195.0,229.0,230.0,184.0,619.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8816.0,13569.0,669.0,68.0,76.0,108.0,203.0,1259.0,2040.0,1798.0,1264.0,1023.0,597.0,380.0
2020-08-16,9182,7957,53,40,209,143,1725,2255,1765,1441,1141,270,140,46,2020-08-16,1095.0,1009.0,2104.0,5.0,4.0,4.0,3.0,30.0,75.0,122.0,181.0,231.0,188.0,166.0,576.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10191.0,9052.0,622.0,57.0,45.0,213.0,146.0,1755.0,2330.0,1887.0,1622.0,1372.0,458.0,306.0
2020-08-17,22708,40168,182,184,298,693,4484,5405,4783,3355,2050,819,455,124,2020-08-17,2534.0,2330.0,4864.0,8.0,19.0,5.0,11.0,87.0,200.0,320.0,418.0,484.0,423.0,355.0,1162.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25038.0,42702.0,1286.0,201.0,192.0,303.0,704.0,4571.0,5605.0,5103.0,3773.0,2534.0,1242.0,810.0
2020-08-18,20531,35708,148,320,258,716,3936,5944,3922,2562,1586,716,423,113,2020-08-18,2051.0,2072.0,4123.0,17.0,15.0,9.0,12.0,63.0,166.0,267.0,397.0,461.0,387.0,278.0,990.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22603.0,37759.0,1103.0,163.0,337.0,267.0,728.0,3999.0,6110.0,4189.0,2959.0,2047.0,1103.0,701.0
2020-08-19,20185,33203,260,319,266,553,3847,4950,4412,2872,1628,722,356,104,2020-08-19,1918.0,1926.0,3844.0,9.0,13.0,4.0,7.0,74.0,155.0,270.0,347.0,428.0,341.0,278.0,987.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22111.0,35121.0,1091.0,273.0,328.0,270.0,560.0,3921.0,5105.0,4682.0,3219.0,2056.0,1063.0,634.0
2020-08-20,11969,21791,95,108,359,345,2003,2938,2800,1680,915,483,243,70,2020-08-20,1984.0,1865.0,3849.0,6.0,11.0,8.0,7.0,64.0,149.0,263.0,339.0,379.0,359.0,280.0,972.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13834.0,23775.0,1042.0,106.0,114.0,367.0,352.0,2067.0,3087.0,3063.0,2019.0,1294.0,842.0,523.0
2020-08-21,15814,32445,142,175,310,508,2959,3872,3420,2147,1298,636,347,109,2020-08-21,1707.0,1536.0,3243.0,10.0,10.0,6.0,11.0,60.0,130.0,204.0,284.0,301.0,291.0,229.0,782.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17350.0,34152.0,891.0,152.0,185.0,316.0,519.0,3019.0,4002.0,3624.0,2431.0,1599.0,927.0,576.0
